AccountNumber;CardNo;TransactionNo;TransactionAmount
6042552045463664;301218906000775;849126893;$8,569.03 
1711804271716807;731050970617740;849271895;$2,392.85 
2464707973740024;385335538626297;849481459;$3,278.04 
7838957883107230;696944934018005;849894031;$4,360.35 
9157631351271161;759728221599405;849988673;$6,426.74 
6060222269281724;876879382044351;850123405;$8,721.96 
8266885249249553;677093153062495;850565259;$6,330.99 
4381816564060449;236880009297945;850684999;$8,554.79 
3582668135433087;100623006509302;850797963;$3,437.24 
2349194958182509;283887012929062;851083515;$703.25 
7700924570458644;922475094081756;85109441;$6,166.60 
2746727737085052;249670335730174;85116964;$3,058.39 
1240665492775736;611757033505941;85142446;$6,204.93 
8521466789035073;767748301091687;851471951;$6,501.57 
6984513970379770;669914978659141;851725987;$4,983.43 
4517866361200547;860791007481270;851807357;$6,367.53 
2684668570694556;448372521302322;851875291;$4,947.69 
3188135617172094;758842009559970;851920578;$2,739.04 
4666729645007204;380803685656239;851945155;$6,835.74 
3845158640724645;754126306108276;852035615;$7,285.41 
2020287887498511;777761429338122;852169725;$690.34 
4156132288358579;368123301569324;852288523;$9,746.07 
6615453145124024;695458120251748;852310129;$912.58 
4859622894778061;367538583531647;852374823;$7,199.07 
8600772266383173;629243583727014;852813597;$8,701.08 
6080113293822797;734010425023437;852972362;$8,508.35 
4542531281056481;331415482616666;853002469;$6,115.64 
4893630525927773;121951772855409;853311691;$8,915.99 
9029740083055648;293685964782112;853578757;$1,714.07 
9909016625329071;952617765406357;853654418;$5,391.56 
6184565346070119;879121839995815;853876046;$6,930.61 
5712312310713306;281486862810544;85390855;$2,627.82 
8669377986510333;732283708898640;854060290;$3,105.93 
1668795860474753;817416997589125;854092441;$3,869.29 
5981051024493490;319169296996002;854170458;$9,078.91 
4172555326341126;466246797966942;854477444;$3,648.68 
4313568657321476;961783081110790;854591322;$3,008.09 
8141571251236982;479106072014959;854654510;$9,572.02 
3650395270691421;256197241528316;854747171;$3,060.10 
8490861024640611;726921084829051;854895548;$9,504.60 
8566378080641143;963284668034944;85498520;$5,434.76 
5139603042321938;491706336014738;855064352;$4,357.27 
8133135747998546;709825123038246;855092112;$3,602.22 
8311799511420153;926845735934275;855289772;$5,470.11 
1849940799289896;434455713735558;855331113;$8,882.11 
4576918963024698;294385461397453;855919460;$6,926.60 
2787178091429512;140558888405843;856202412;$1,342.20 
5855004520399102;861224907998986;856206062;$9,274.90 
7789414924907771;242739063866941;856424003;$9,987.30 
7050138534608956;222131623402126;856589306;$3,785.84 
1852430951611719;899953670470417;856701707;$9,501.93 
5341802348748489;807236992150142;856909193;$9,408.64 
7739346058297978;552574607590421;85701505;$8,922.65 
9387179877951769;588615242822622;857087673;$9,351.99 
2684668570694556;448372521302322;857682340;$2,117.27 
7401837614886244;348139356194265;857769149;$171.50 
4179279760897781;474050286649074;857828823;$5,808.91 
1306594908382922;203256332778871;857921722;$9,825.78 
4433882692287070;578110753303717;85801123;$6,403.14 
2966033831545932;572796082455664;858098933;$7,195.23 
2150967205701900;388523253318981;85823240;$6,514.24 
9371868130111660;621829835961651;858293362;$2,275.64 
7777134284413921;410442113590876;858479688;$4,788.05 
1752918535098560;474107178623838;858538408;$1,237.90 
2825135038372886;670215713110662;858556826;$9,399.36 
5145740801853560;515961004661475;858726559;$3,891.32 
4156132288358579;368123301569324;858801447;$1,297.13 
3562129597402601;134154092596468;859197930;$9,117.38 
1391966235927122;758713999310982;859469799;$5,777.42 
7838957883107230;825273620914075;859494684;$6,708.62 
2823611408737694;284027503108847;859571123;$7,167.84 
1057153900814357;414395517656875;859598585;$662.87 
6194007803679593;315778750383860;859655163;$8,393.28 
6565764558263582;829358843861391;859657920;$7,917.45 
4886070735479043;397549440825014;859693340;$808.29 
1849940799289896;434455713735558;859769908;$3,210.90 
2288082230772184;936195067737131;859821079;$7,516.76 
1057153900814357;414395517656875;859995576;$685.19 
4666729645007204;508131263426475;860061596;$8,256.18 
8438266062800900;842505933666673;860407;$3,870.41 
4313568657321476;961783081110790;860527538;$4,339.08 
3466689715948188;906137900458842;860642197;$4,017.33 
7698438891830542;738688760362434;860656349;$1,341.24 
2027535380398890;322900694935168;860656731;$9,846.15 
3561065074196731;795559558765806;860776114;$4,807.69 
1932846611440583;974332682791565;86126898;$8,341.49 
8878492603970302;923693674999396;861442458;$5,625.28 
7050138534608956;307664245329871;861502270;$1,347.14 
3890673393288527;299082667703004;861946798;$8,998.58 
1240665492775736;611757033505941;861950740;$5,305.40 
1782610433025597;870744045328305;862047067;$5,240.36 
8651977487028261;656998967365426;862173768;$2,280.70 
4805037402525539;696494491952545;862392137;$1,158.94 
3777104380463822;966261763850642;862428786;$4,306.68 
1928553636609525;902093217049699;862447157;$2,053.10 
3777104380463822;588629232973787;862580748;$1,415.67 
3244588771316232;477839874488759;862622630;$776.31 
6565764558263582;829358843861391;862623713;$8,609.28 
2150967205701900;533770547051347;862755386;$1,688.31 
4666729645007204;508131263426475;86285783;$4,291.95 
7270012938747336;806909321519576;862947089;$4,274.52 
6998896041263162;243607043812873;862997018;$1,760.31 
4409562710881894;808930811528710;863063365;$8,543.33 
3485712884596740;379111528307316;863077138;$1,815.08 
4323596272548155;261932208620006;863156563;$1,501.91 
2835324860856509;105052846688269;863180149;$704.01 
2150967205701900;397815133877716;863190292;$4,939.72 
4531550578439856;325282245447270;863560607;$9,569.43 
2684081248218503;571936812972191;863569359;$2,614.30 
7692601683671293;459462524682170;863629762;$9,932.37 
3183584536234474;779518329150017;863638018;$7,528.76 
4808203841770139;459587458200326;86395288;$3,527.78 
9366402304370816;557160660329087;863997080;$8,229.23 
2115879905044891;222427903167927;864415519;$3,246.26 
1306594908382922;680696527215951;864560989;$7,821.29 
1081419703223728;999396268883825;864571963;$9,294.56 
3860184822898361;664052115283459;864946792;$8,966.31 
9622711018485219;302435109227142;865349246;$2,434.14 
9887499461637763;835158933517735;865668170;$2,048.16 
8151972115808007;806175109920727;86592322;$4,408.51 
2913835030983688;527084926247069;866008761;$5,490.18 
8521466789035073;767748301091687;866187179;$5,142.18 
3149678516689484;392225686522073;866199597;$7,798.69 
3188135617172094;388848961567707;866224533;$3,387.46 
7050138534608956;307664245329871;86624364;$9,547.09 
2946458711157653;237189891122807;866392836;$3,904.00 
8703627818206197;648999125299451;866497250;$6,392.39 
7664276900288066;756839677229264;866656688;$6,617.19 
8386944381966618;720748959288650;866676432;$9,794.21 
1883075486719223;950394216129400;866691063;$7,584.39 
8364121747716062;335087335231731;866943203;$3,260.51 
2474048813053049;518723665094431;867150674;$1,693.16 
7096897457235602;855875202306773;867342283;$1,404.84 
4416791988380054;887671651318612;867627125;$6,279.85 
6184565346070119;971237612802858;867767642;$2,455.21 
9450158319144177;342252663915158;867837175;$9,992.10 
2533833879448624;868586047436602;867928958;$3,346.27 
5591382297193711;103281603822379;868037124;$2,111.56 
8880477654112223;241961724139723;868177;$3,676.56 
2853298348936397;910708762619352;868256264;$4,213.41 
2637654259852218;558401032261555;868346966;$8,474.60 
5764190532733493;228428789014873;868561190;$7,219.82 
8680708877871183;994917773182108;86861592;$2,786.13 
6389897657035339;273887609139086;868840236;$7,831.90 
7406707940860129;225684246354144;869132600;$737.58 
2464707973740024;385335538626297;86914830;$2,534.35 
7212691634283943;192764544758370;869228312;$4,446.65 
8775166789762410;420297872178799;869233676;$3,862.49 
2831573665438095;922571353681372;869753194;$8,190.27 
2440434977533821;832136766372185;869757067;$3,367.04 
9153072620985931;519416441451754;869865531;$4,606.84 
8256748801741999;294268864707599;869904085;$6,267.50 
1906395591595984;657572501234607;870507091;$8,166.73 
7316538666304326;484912711935739;870596763;$2,690.23 
5704371335097053;331644907544880;870834409;$2,422.55 
8673239554100653;272774000953227;870867267;$6,457.26 
4966016761547800;726637928660137;87095847;$9,539.70 
1798883807120664;722315224721313;870975757;$5,513.73 
4546229983116036;337014176128720;87106851;$2,100.48 
6615453145124024;225321229848663;871202028;$9,263.61 
8740138902269971;353226279573264;87144029;$9,018.64 
6069857881410820;171968915512885;871507183;$76.68 
1903033097340745;815651767755750;871568178;$5,210.09 
9330792317927088;705625632490379;871783050;$4,880.31 
4944602153321016;351814541811031;871898519;$1,416.53 
8816866361204910;310342806381395;87194221;$8,986.86 
3795519912322394;501405330794519;87205321;$8,378.71 
2767935043088884;614827106139516;872268907;$1,408.14 
7777134284413921;706988740164411;872287426;$5,168.81 
6044865522728252;589280993141416;872514221;$9,369.62 
4063074552709495;173056094381612;872518738;$3,955.44 
7147493666335695;823526375746940;872595256;$7,798.97 
7139161324388006;939143152616795;872637695;$1,129.44 
8154430346872307;951706970750552;872709451;$1,919.03 
8740138902269971;240262305729963;872739738;$7,367.09 
1647996022684737;614375201473654;872828255;$7,999.50 
5736179454129751;634296823179323;87287519;$9,745.05 
8187351839086232;218654239447778;873113084;$7,196.40 
8651977487028261;412097116963999;87321120;$836.80 
3434287859007579;997765553757250;873224639;$520.77 
8911625329791002;193650866300191;873275445;$5,031.34 
8438266062800900;804086835421507;873619944;$1,754.73 
9649286083316432;284353336422939;873723324;$3,117.64 
5196398467562385;246121457514928;87377984;$1,534.68 
5267243500098837;785907833457868;873846705;$1,927.57 
2787178091429512;386579734179208;874001573;$4,102.21 
4076605829713284;648658555512940;874181854;$9,395.53 
7406707940860129;456245896514537;874464731;$7,822.20 
5139603042321938;491706336014738;874530972;$5,723.72 
6184565346070119;886894006727250;87465013;$8,012.67 
3952052346171830;659594657035107;874718343;$4,042.20 
1689065891374892;443169445589952;874752268;$9,225.65 
5190684165032573;475599075129792;874884650;$9,863.80 
9062930474612002;396152197418335;874887800;$3,995.73 
7815457073244155;761811570563787;874898364;$4,054.31 
4433882692287070;511978442585934;874935943;$5,453.73 
6191588061033584;173634840845855;875176459;$1,705.52 
6990182249931530;162545683033324;8752001;$4,691.18 
2731211520250741;156886710966741;875449317;$2,720.44 
2150967205701900;397815133877716;875561212;$644.30 
5139603042321938;491706336014738;875735363;$7,429.38 
5999544781456452;677130844265607;875742388;$5,236.07 
2966033831545932;572796082455664;875783450;$3,225.23 
3096159181239296;943953124648986;875851521;$8,553.06 
8651937728763613;892973531069782;875853909;$5,432.63 
4859622894778061;678439494055172;875858476;$8,411.66 
6939505697829067;947742048519091;875962066;$3,395.74 
6124522942760695;300659476223176;876112682;$668.03 
2027535380398890;451335720540883;876129753;$8,736.39 
5507836784292990;466299678891143;87635554;$1,497.14 
8911625329791002;863785995853683;876491550;$3,310.01 
7379030898414358;116378086010743;876537594;$1,697.77 
6389897657035339;273887609139086;876552394;$3,723.20 
8403653333884337;550749039134058;876560050;$2,182.84 
4666729645007204;245660853165350;876599241;$7,082.50 
9440563600286855;477054535191282;876659312;$9,794.37 
1128097559272943;178226289224598;876707766;$5,476.36 
3256020970892883;479749750183002;877628341;$2,715.84 
4881869363328041;804388797799657;877748064;$6,310.37 
7954067009416982;494335618282264;87780521;$7,336.20 
8880477654112223;597396331589839;877837628;$6,567.91 
7206371600209374;350786424221639;877991780;$4,369.18 
8651977487028261;401119280097341;878122186;$757.80 
2731211520250741;973164630862081;878138406;$4,017.06 
6052942596675633;361610028523768;878188386;$5,280.63 
4126409453655006;875828775581397;878282012;$4,052.55 
6614211053762016;947101813459660;878312605;$6,408.47 
7656075314017834;812060315200469;87834393;$269.96 
9308508435534137;374381885378610;878363098;$3,874.31 
9371868130111660;621829835961651;878559505;$6,050.14 
7612464369874112;562474932038977;878602807;$8,765.74 
1194018520203733;912254310048124;878691982;$6,541.30 
8651977487028261;401119280097341;878775764;$2,488.56 
6052942596675633;361610028523768;878837829;$3,944.23 
8740138902269971;240262305729963;879152675;$2,096.68 
5507836784292990;786907397629147;879376954;$7,720.03 
1903033097340745;815651767755750;87972886;$4,311.46 
3411932992156083;878528396759742;879774462;$2,009.54 
7612464369874112;562474932038977;879827149;$2,700.19 
7954067009416982;468682906888559;879940125;$2,517.54 
3685852499849171;641011976574984;880260772;$5,125.99 
8256748801741999;786996117897835;880326217;$7,782.07 
8308796911778219;549028257450539;880665929;$2,498.10 
9371868130111660;621829835961651;880737362;$9,449.79 
6042552045463664;301218906000775;880813273;$5,104.77 
7139161324388006;939143152616795;880901709;$8,747.12 
1240665492775736;611757033505941;88092877;$9,311.02 
8133135747998546;704359042984177;881090846;$9,284.05 
4691678898842347;735052450602962;881091134;$4,577.23 
7753310921792756;852982420544651;88116247;$2,613.75 
4437409535484353;255494726334366;881265437;$9,422.53 
2054869916983891;130731150462182;881452376;$581.02 
4751264658779305;533581641003274;882111563;$448.02 
6887786969625811;132197207186356;882120843;$5,303.43 
4392399978621871;522580500025958;882580972;$7,141.98 
3695472578476693;745797658522300;882586724;$3,743.59 
8882993538806283;839553638326868;882641054;$6,440.63 
5802100264078854;716836565085097;882702284;$7,934.70 
9065230099847605;363479796656371;883021276;$6,050.23 
1501403750334739;849058779034760;88308888;$1,676.92 
8477743362120439;411748887905186;883308652;$5,336.90 
1852430951611719;756308421043246;883349533;$4,787.27 
1559022606024087;313767383358909;88338268;$8,124.06 
9440563600286855;477054535191282;883584259;$3,023.94 
1946982356836737;555854868986636;883766792;$3,342.79 
5616454766244332;527745250171082;883865253;$7,762.70 
8152682211714970;308267569730850;884240856;$8,498.37 
4244501142578545;567837042876152;884366692;$8,430.65 
7379030898414358;226022928356027;884402826;$8,476.73 
6899136644723373;351694631765787;884724336;$7,858.02 
8403653333884337;550749039134058;885336465;$7,383.30 
4063074552709495;173056094381612;885581589;$3,432.37 
5211124723121290;808872962713785;885725505;$5,046.65 
4576918963024698;294385461397453;885745073;$7,791.82 
9246332348304263;800242299883466;885879188;$9,366.16 
1391966235927122;758713999310982;885939918;$1,853.29 
8438266062800900;804086835421507;886189968;$4,422.00 
7212691634283943;192764544758370;886277307;$5,462.50 
4332314214213840;938626314694670;886388109;$2,352.83 
5935837971940187;628177545291308;886608136;$891.87 
1306594908382922;203256332778871;886813983;$5,164.06 
4433882692287070;511978442585934;886967181;$5,703.73 
7664276900288066;756839677229264;887119534;$5,896.40 
4244501142578545;567837042876152;887129052;$6,781.35 
4313568657321476;391970354716539;887130725;$2,133.07 
1550552186109808;735964560096114;887487612;$7,158.76 
9521544803057782;853577032336614;887497023;$5,030.12 
4598360301460306;305848527453057;88807442;$4,704.98 
4323596272548155;681984493368752;888170141;$4,905.43 
2376811274932293;896575174414324;888211025;$181.61 
4693789205924898;494967424107053;888318080;$2,096.25 
1628990553557639;168724300761532;888390500;$9,123.83 
3695472578476693;745797658522300;888477920;$4,203.90 
1874233676761924;131899922095391;88854970;$199.01 
3777104380463822;966261763850642;889048173;$6,746.70 
3890673393288527;539287442376853;889102732;$5,339.77 
6184565346070119;971237612802858;889114566;$3,909.44 
3791620046086006;121793358339339;889133854;$2,509.43 
3898172841404887;209958826177368;889246595;$7,027.88 
6184565346070119;879121839995815;889385227;$4,027.64 
6069857881410820;317144551098822;88939341;$1,343.34 
7598040439247576;742370076879823;889443744;$4,365.02 
2637654259852218;558401032261555;889467520;$7,871.11 
8500279604235538;422904442437508;889573396;$4,287.92 
9146165889109472;577939752955528;889738624;$4,179.46 
2168896549225179;687764274064044;889866330;$4,760.36 
8308796911778219;549028257450539;889884080;$7,612.03 
3434287859007579;997765553757250;889914461;$6,821.24 
2617902740855249;167070534479617;89006121;$5,169.95 
4056851156197352;943603309834110;89014722;$3,019.77 
9146165889109472;577939752955528;890192049;$6,113.32 
7954067009416982;468682906888559;890462211;$5,226.12 
2615715363366688;658405400687478;890790905;$9,619.69 
7316538666304326;942690131441005;891081845;$4,890.76 
2027535380398890;322900694935168;891187619;$920.31 
3795519912322394;909365410352163;891214305;$7,390.83 
4889662321952024;551796629582808;891233207;$9,175.58 
4430749775384129;978957342285251;891292282;$7,081.05 
2531411966601959;433102518334686;891323259;$7,071.81 
4889662321952024;363149741262781;891431600;$3,037.51 
2966033831545932;627578816637363;891614479;$2,364.04 
8895351690026742;837822396309997;891669881;$3,098.31 
6170844832863444;697261633755852;891959817;$63.15 
6440584866771089;394910750012384;891968771;$983.62 
4412101089745532;333941218271606;892158681;$7,099.01 
1550552186109808;728872926469618;892194344;$9,014.83 
1902978140578835;554951888701569;892314781;$383.70 
1668795860474753;817416997589125;89252692;$3,069.22 
9387179877951769;588615242822622;892705091;$417.98 
9622711018485219;118551713156788;892858836;$8,050.97 
9909016625329071;468821945403967;893006913;$1,783.27 
8715892167347994;145458667361180;893057572;$1,527.60 
2220473151442652;872584362345482;893120416;$2,408.72 
4412101089745532;333941218271606;893809054;$3,495.62 
8140603400482166;857817293508510;894014319;$4,029.32 
8529837464675478;546534167208395;894460451;$2,608.31 
2597823638581321;765857965300800;894914812;$209.78 
9676519744409618;366016870247225;895042354;$8,239.16 
7149888272587258;108385294693564;895179354;$2,772.93 
7777134284413921;875830922073720;895180110;$8,509.87 
6834288098466377;422618212853005;895697998;$5,455.59 
1154163006831132;442913204282107;895963605;$7,765.11 
4707595286590969;723302900159049;896106199;$9,412.23 
4076145806443696;136189269905419;89645973;$9,287.17 
9475254102502548;137852794736451;896488409;$1,375.79 
5590781196800170;715595201411523;896740317;$8,927.60 
1986818562000463;771618443237103;896786909;$9,328.00 
9659360879547653;105053784921350;897034011;$5,356.87 
6429764504518218;903197600408634;897128669;$4,024.36 
8116264253155472;477678938006435;897174098;$3,818.78 
8171866788049277;126598613404154;897214094;$4,024.53 
2966033831545932;572796082455664;897822698;$276.84 
8802117003155409;243797532902240;898004731;$6,697.33 
6069857881410820;317144551098822;89810179;$1,398.96 
9174310255934385;530849317777338;898242981;$4,712.96 
8923039555471477;443492229228214;898435156;$2,474.55 
8794770655356905;851451753338284;898440648;$3,278.58 
3777104380463822;588629232973787;898489584;$2,232.86 
2027535380398890;322900694935168;898493949;$7,566.61 
4179938116476893;661451068025118;898548239;$9,114.79 
8521466789035073;767748301091687;898682817;$896.27 
4780536089083596;540498474956778;898775512;$4,267.70 
4421160889809582;493883937286060;899005692;$645.86 
6899136644723373;351694631765787;899563693;$1,470.07 
7324620964578585;774351742489744;899657208;$6,154.28 
3952052346171830;659594657035107;900031068;$6,683.44 
1610948460071417;824244500720843;900070434;$1,545.33 
3561065074196731;795559558765806;900098451;$1,208.24 
8945950403241454;461866490250702;900109175;$9,705.13 
8540490071197331;934678706042636;90035334;$6,847.29 
9308508435534137;789835553683464;900379179;$3,601.49 
8116264253155472;719717307106935;900423700;$2,325.81 
5486603385356888;691155060231312;900531318;$4,269.85 
6184565346070119;971237612802858;900643489;$5,177.23 
1907082831865232;872619572618101;900779544;$320.90 
1725429061109700;485231072236678;900865282;$3,580.11 
1829456069660793;210353351006798;900929352;$9,291.86 
1942218718367358;156325345411030;901202675;$4,169.13 
1782610433025597;870744045328305;901761006;$9,603.18 
8375307554152478;813480151773023;902021281;$8,140.04 
1284955004859202;707574380485112;902207554;$1,929.17 
7584611647148024;875352563650693;902432445;$7,714.13 
4598360301460306;305848527453057;90257322;$2,296.50 
1610948460071417;866502947273115;90264829;$7,394.93 
8154430346872307;951706970750552;902886122;$1,365.93 
1066944444270042;723852308412493;90292691;$4,173.57 
2020287887498511;777761429338122;903248093;$7,085.64 
3121116817098388;668283759344020;903377186;$1,098.05 
8409768547502519;268348946880677;903588060;$1,475.90 
5879856296853980;622038632307470;903598155;$5,155.31 
8529837464675478;952337611227246;903698140;$4,363.71 
9371868130111660;621829835961651;903855143;$7,205.59 
6565764558263582;829358843861391;903878923;$1,647.63 
4780536089083596;540498474956778;903885270;$8,673.19 
7879799729265263;739871853296932;904197397;$5,777.13 
2288082230772184;936195067737131;904286960;$6,251.51 
6130980122299631;219323654205181;9045343;$8,033.44 
2440434977533821;616191176100728;904691600;$97.09 
8895005998317753;446121516225979;904833897;$4,264.76 
9109362382376279;664935847934863;905005758;$8,740.84 
4707595286590969;776325717487969;905112253;$9,793.11 
8522642536750110;700894367470306;905224257;$8,184.79 
2684081248218503;571936812972191;905588291;$3,977.94 
9594310378032333;555634364702616;905640934;$5,654.55 
4313568657321476;391970354716539;905929100;$8,225.92 
9791334064930601;456970251450641;90602086;$6,814.15 
6757708540719696;610380825892171;906096319;$3,689.55 
8600772266383173;629243583727014;906105705;$7,199.28 
4927648362374206;100819675876973;906117091;$322.93 
4179279760897781;474050286649074;906144375;$1,624.42 
2383457926673165;414811717904086;9061611;$9,275.07 
2746727737085052;239098032342698;906280966;$2,840.74 
6124522942760695;611498097227272;906407582;$825.85 
9870089658206610;442979226677218;906514572;$7,925.98 
1689065891374892;443169445589952;906597612;$9,751.71 
7705496290680109;610037787220156;906757519;$1,697.48 
2919781061774519;405534773157173;906912344;$9,688.36 
9530055567265932;844287147490718;907032709;$2,683.54 
3485712884596740;379111528307316;907033827;$9,015.64 
3604168261828204;188045556258479;907223773;$3,917.33 
6632443426223115;445597974826679;907566710;$8,095.67 
7520638035058611;999366719688225;907621281;$7,140.19 
2448500446876546;548460990212705;907993686;$5,033.83 
1950217223463784;610254300775205;908038546;$3,626.61 
7753310921792756;852982420544651;908058906;$6,179.65 
3101146946971852;940774108232171;908433872;$9,308.45 
2615715363366688;304413973943839;908631879;$3,404.09 
6927445511429907;301664480879499;908759359;$7,176.74 
5587355294830119;504873875945241;909045726;$7,317.81 
6553626009150961;525196353273379;909197908;$9,554.58 
1399457373907318;381125498761461;909591838;$5,203.29 
1610948460071417;866502947273115;909683181;$3,270.51 
1942218718367358;943671882818558;909817143;$9,372.61 
4927648362374206;267260037532322;909822761;$8,996.56 
6762542555077127;257354917605911;909897283;$5,510.57 
5234134283459629;146270721537272;909958679;$3,405.82 
5105856688743969;247904762397607;909981373;$5,306.14 
7821582190942977;570252583547771;910019209;$8,707.77 
8438266062800900;842505933666673;910143141;$9,487.54 
8140603400482166;102204793035413;910208890;$5,815.00 
9622245278773899;258457497175558;91048481;$7,076.96 
2466025944609881;346408941949843;910528450;$681.74 
9440876562975848;771097798114782;910635118;$3,930.91 
9608749015672155;335840307484924;910711119;$5,690.28 
3632400175169409;876727819770699;910756250;$2,525.43 
6998896041263162;178053621755449;910850249;$4,451.15 
7884947011247308;821419389516641;910899586;$8,216.59 
2743301311259070;146998104637034;910923852;$2,147.53 
9771185696102132;927793082420423;911251820;$9,791.04 
4313568657321476;391970354716539;911402216;$3,695.21 
3946449856699094;316856008617658;911403447;$7,578.54 
8802117003155409;243797532902240;911484741;$412.75 
2464707973740024;385335538626297;911536407;$6,676.74 
4693789205924898;950352994925534;911669666;$5,917.27 
6632443426223115;533840067830891;911809588;$3,266.79 
8553306669164935;990883720072350;911884528;$6,164.22 
4076605829713284;827309394847982;911989501;$4,620.65 
8606060672973892;867395091937049;912039416;$3,312.89 
1262552679536557;590752938747286;912078664;$4,113.89 
5935837971940187;628177545291308;9121819;$3,810.43 
5011766963806147;102058300121788;912255357;$9,806.73 
2736617547073962;285711732511288;912264904;$4,899.43 
8775166789762410;420297872178799;91266628;$87.10 
7087032353271219;256956895987599;912931125;$832.77 
4392399978621871;522580500025958;913236752;$3,476.58 
1284955004859202;707574380485112;913372295;$4,738.09 
4313568657321476;961783081110790;913700924;$398.40 
3184041026347380;855380126803604;914015549;$4,151.66 
9870089658206610;218191089107418;914179707;$9,880.16 
1284955004859202;950618621036861;91428985;$4,230.96 
7691084899900577;767535843835989;914290474;$384.03 
4881869363328041;804388797799657;914404749;$313.06 
7640257394489807;883195330881486;914578552;$1,896.86 
4707595286590969;776325717487969;914616033;$3,043.35 
8042447180145778;910365788323104;914936463;$1,794.35 
2844488206265060;944755264336055;915494807;$7,440.36 
3184041026347380;391086464122022;915719319;$3,506.77 
2323214885715542;700023046372403;915982971;$8,996.91 
4780536089083596;611713712365379;915985833;$384.04 
7022388272890424;590396743140733;916124030;$6,626.33 
1240665492775736;611757033505941;916125736;$1,953.20 
4584169200866802;865349534566837;916268049;$8,659.64 
9721235062491238;912411048111213;916414391;$57.87 
7006340914605371;131173252365899;916586597;$4,808.62 
4531550578439856;325282245447270;916859284;$4,717.39 
1501403750334739;849058779034760;916913396;$9,955.41 
8017849589846693;488495501989394;916933788;$3,536.75 
4323596272548155;261932208620006;917003706;$5,715.56 
9512420469635768;233208912821010;917177584;$5,832.74 
8600772266383173;583513978764699;917299781;$6,181.37 
4759355587435639;265890136235104;917428225;$1,115.80 
9730927646561812;798718462084050;91776717;$399.85 
5450445793487059;488944443353082;917888496;$4,717.17 
9676519744409618;366016870247225;918068645;$326.20 
2168896549225179;687764274064044;91872896;$9,823.43 
9146165889109472;372267106796376;918917512;$8,529.79 
7704073208565069;494663108186065;91894592;$9,225.26 
1441803413728602;872761479087297;919042440;$3,980.16 
2115861402847893;431146237321772;919080918;$6,185.66 
3631451029324519;202466969267668;919167203;$9,046.11 
7955751100877767;702029434613341;919207902;$1,850.15 
9676519744409618;768830422128321;919322718;$800.56 
9439984534002650;478654163660611;919418626;$8,501.38 
4966016761547800;726637928660137;919459952;$8,623.34 
5999544781456452;343810026381486;919582888;$3,889.10 
2783326144544787;889358663973750;919673510;$4,248.30 
5843261896170716;492686196224658;919702747;$5,870.54 
2854753314415619;564969809120852;919812184;$9,467.22 
6170844832863444;697261633755852;919916543;$5,345.98 
2464707973740024;385335538626297;920395153;$839.24 
9622245278773899;358631020647839;920767728;$3,976.37 
4881869363328041;937112339800300;920771081;$3,056.21 
7704073208565069;336240824354904;920800238;$944.88 
9109362382376279;664935847934863;921067052;$1,241.94 
6316344929573597;533842880432368;92148000;$1,714.83 
3818920185159328;245092264682961;921547590;$7,639.30 
9371868130111660;449812844722780;921594582;$9,962.29 
7270012938747336;756452024342274;921755226;$5,742.51 
2966033831545932;627578816637363;921781155;$4,351.67 
2746727737085052;249670335730174;921808981;$870.59 
2597823638581321;765857965300800;922728541;$742.20 
2970833625170241;715343958906783;922744624;$4,760.68 
5341802348748489;807236992150142;922872941;$5,831.79 
4693789205924898;494967424107053;923001026;$4,227.63 
4392399978621871;522580500025958;923177829;$6,937.22 
2464363110532518;539371749209230;923313461;$7,720.47 
8491264240259200;696303273483157;923432790;$6,994.23 
2904677152023567;518557815110350;923618659;$3,832.51 
8187351839086232;834962856452626;923702680;$1,617.93 
4432897073048710;462208116818303;92408179;$5,008.21 
8140603400482166;857817293508510;924083330;$8,241.45 
1782610433025597;870744045328305;92411806;$2,606.41 
8438851615012432;222904572071996;924567767;$1,705.65 
7599475990364619;866183590456291;924691743;$4,023.42 
9062930474612002;798934812518744;92477485;$6,901.98 
4517866361200547;145561076400818;924814509;$3,300.11 
6184565346070119;971237612802858;924850794;$6,820.36 
4691678898842347;220515117458746;924874734;$3,680.45 
6389897657035339;273887609139086;925093428;$3,248.73 
1306594908382922;674030151619019;925255895;$9,259.91 
5211124723121290;808872962713785;925268652;$301.03 
8379497590147362;147129137116798;925719695;$6,944.17 
8409768547502519;268348946880677;925865051;$4,993.04 
4409562710881894;808930811528710;926083311;$9,775.47 
7954067009416982;494335618282264;926237022;$6,631.93 
5999544781456452;677130844265607;926490637;$360.76 
5724010574744621;922450838994528;926495848;$575.74 
1003035500279518;164251985807087;926514680;$2,938.35 
2684668570694556;448372521302322;926663067;$3,137.84 
6652880000568446;269224206201475;926681704;$2,129.42 
8740138902269971;240262305729963;926739583;$2,452.48 
2827435607743576;167496109526433;926744393;$7,271.49 
2823611408737694;763021302452594;926857087;$959.62 
3838641455470320;905211497196938;927310379;$4,905.21 
1109630221825137;904796488324105;927482668;$9,973.32 
6899136644723373;351694631765787;927484413;$9,368.08 
2020287887498511;777761429338122;92750421;$4,520.98 
4666729645007204;508131263426475;927522467;$4,308.19 
1625827199654847;910518374250735;927527729;$9,460.25 
8715500820844493;333761232518560;92756552;$3,928.63 
8775166789762410;420297872178799;927673743;$3,500.15 
8521466789035073;380638802561469;92784551;$3,150.49 
6289663771507657;269790789407358;927893611;$7,951.77 
